CourseCode,courseTitle,course Credit,Section,Faculty,CourseTime,Room,Seat Capacity
ENG102,Introduction to Composition,3,9,RT1,ST 04:20 PM - 05:50 PM,NAC213,40
ENG102,Introduction to Composition,3,10,FzM,ST 04:20 PM - 05:50 PM,NAC214,40
ENG102,Introduction to Composition,3,11,Sye,MW 08:00 AM - 09:30 AM,NAC213,40
ENG102,Introduction to Composition,3,12,Ssy,MW 08:00 AM - 09:30 AM,NAC302,40
ENG102,Introduction to Composition,3,13,MNK,MW 08:00 AM - 09:30 AM,NAC313,40
ENG102,Introduction to Composition,3,14,HSh,MW 08:00 AM - 09:30 AM,NAC515,40
ENG102,Introduction to Composition,3,15,TRn,MW 09:40 AM - 11:10 AM,NAC211,40
ENG102,Introduction to Composition,3,16,SRO,MW 09:40 AM - 11:10 AM,NAC313,40
ENG102,Introduction to Composition,3,17,TRn,MW 11:20 AM - 12:50 PM,NAC211,40
ENG102,Introduction to Composition,3,18,Sye,MW 11:20 AM - 12:50 PM,NAC213,40
ENG102,Introduction to Composition,3,19,SlQ,MW 11:20 AM - 12:50 PM,NAC515,40
ENG102,Introduction to Composition,3,20,Szi,MW 01:00 PM - 02:30 PM,NAC213,40
ENG102,Introduction to Composition,3,21,KSS,MW 02:40 PM - 04:10 PM,NAC213,40
ENG102,Introduction to Composition,3,22,SuT,MW 02:40 PM - 04:10 PM,NAC314,40
ENG102,Introduction to Composition,3,23,NSL,MW 04:20 PM - 05:50 PM,NAC214,40
ENG102,Introduction to Composition,3,24,MOE,MW 04:20 PM - 05:50 PM,NAC408,40
ENG102,Introduction to Composition,3,25,TBA,RA 08:00 AM - 09:30 AM,NAC214,40
ENG102,Introduction to Composition,3,26,AIZ,RA 09:40 AM - 11:10 AM,NAC213,40
ENG102,Introduction to Composition,3,27,MSAM,RA 09:40 AM - 11:10 AM,NAC313,40
ENG102,Introduction to Composition,3,28,STSd,RA 09:40 AM - 11:10 AM,NAC408,40
ENG102,Introduction to Composition,3,29,SZn,RA 09:40 AM - 11:10 AM,NAC514,40
ENG102,Introduction to Composition,3,30,ALR,RA 11:20 AM - 12:50 PM,NAC211,40
ENG102,Introduction to Composition,3,31,MZ,RA 11:20 AM - 12:50 PM,NAC213,40
ENG102,Introduction to Composition,3,32,SOU,RA 11:20 AM - 12:50 PM,NAC311,40
ENG102,Introduction to Composition,3,33,MSAM,RA 11:20 AM - 12:50 PM,NAC313,40
ENG102,Introduction to Composition,3,34,DBs,RA 11:20 AM - 12:50 PM,NAC515,40
ENG102,Introduction to Composition,3,35,AIZ,RA 01:00 PM - 02:30 PM,NAC213,40
ENG102,Introduction to Composition,3,36,TAA,RA 01:00 PM - 02:30 PM,NAC408,40
ENG102,Introduction to Composition,3,37,MZ,RA 01:00 PM - 02:30 PM,NAC621,40
ENG102,Introduction to Composition,3,38,SOU,RA 02:40 PM - 04:10 PM,NAC213,40
ENG102,Introduction to Composition,3,39,RT1,RA 02:40 PM - 04:10 PM,NAC214,40
ENG102,Introduction to Composition,3,40,STSd,RA 02:40 PM - 04:10 PM,NAC408,40
ENG102,Introduction to Composition,3,41,TBA,RA 04:20 PM - 05:50 PM,NAC214,40
ENG102,Introduction to Composition,3,42,TBA,RA 04:20 PM - 05:50 PM,NAC302,40
ENG102,Introduction to Composition,3,43,TBA,RA 04:20 PM - 05:50 PM,NAC314,40
ENG102,Introduction to Composition,3,44,ANO,RA 06:00 PM - 07:30 PM,NAC314,40
ENG102,Introduction to Composition,3,45,TBA,RA 01:00 PM - 02:30 PM,NAC403,40
ENG102,Introduction to Composition,3,46,TBA,RA 01:00 PM - 02:30 PM,SAC304,40
ENG102,Introduction to Composition,3,47,TBA,RA 09:40 AM - 11:10 AM,NAC601,40
ENG102,Introduction to Composition,3,48,TBA,RA 02:40 PM - 04:10 PM,NAC601,40
ENG102,Introduction to Composition,3,49,TBA,RA 02:40 PM - 04:10 PM,NAC604,40
ENG102,Introduction to Composition,3,50,ZNP,RA 01:00 PM - 02:30 PM,NAC510,40
ENG102,Introduction to Composition,3,51,TBA,RA 02:40 PM - 04:10 PM,NAC411,40
ENG102,Introduction to Composition,3,52,TBA,RA 01:00 PM - 02:30 PM,SAC306,40
ENG102,Introduction to Composition,3,53,TBA,RA 11:20 AM - 12:50 PM,NAC413,40
ENG102,Introduction to Composition,3,54,TBA,MW 08:00 AM - 09:30 AM,NAC301,40
ENG102,Introduction to Composition,3,55,TBSI,MW 09:40 AM - 11:10 AM,NAC415,40
ENG102,Introduction to Composition,3,56,TBA,RA 01:00 PM - 02:30 PM,SAC309,40
ENG102,Introduction to Composition,3,57,TBA,ST 08:00 AM - 09:30 AM,NAC215,40
ENG102,Introduction to Composition,3,58,TBA,RA 09:40 AM - 11:10 AM,NAC216,40
ENG102,Introduction to Composition,3,59,TBA,RA 11:20 AM - 12:50 PM,NAC620,40
ENG102,Introduction to Composition,3,60,TBA,RA 09:40 AM - 11:10 AM,NAC620,40
ENG102,Introduction to Composition,3,61,TBSI,ST 09:40 AM - 11:10 AM,NAC620,40
ENG102,Introduction to Composition,3,62,TBA,RA 04:20 PM - 05:50 PM,NAC310,40
ENG102,Introduction to Composition,3,63,TBA,ST 04:20 PM - 05:50 PM,NAC209,40
ENG102,Introduction to Composition,3,64,TBA,RA 02:40 PM - 04:10 PM,NAC209,40
ENG102,Introduction to Composition,3,65,TBA,RA 04:20 PM - 05:50 PM,NAC209,40
ENG102,Introduction to Composition,3,66,TBA,RA 08:00 AM - 09:30 AM,NAC412,40
ENG102,Introduction to Composition,3,67,TBA,RA 11:20 AM - 12:50 PM,SAC304,40
ENG102,Introduction to Composition,3,68,TBA,RA 11:20 AM - 12:50 PM,SAC312,40
ENG102,Introduction to Composition,3,69,TBA,RA 11:20 AM - 12:50 PM,SAC202,40
ENG103,Intermediate Composition,3,1,SDMA,ST 08:00 AM - 09:30 AM,NAC311,40
ENG103,Intermediate Composition,3,2,SHq,ST 08:00 AM - 09:30 AM,NAC408,40
ENG103,Intermediate Composition,3,3,NnR,ST 08:00 AM - 09:30 AM,NAC514,40
ENG103,Intermediate Composition,3,4,Ssy,ST 09:40 AM - 11:10 AM,NAC302,40
ENG103,Intermediate Composition,3,5,FHs,ST 09:40 AM - 11:10 AM,NAC408,40
ENG103,Intermediate Composition,3,6,FHs,ST 11:20 AM - 12:50 PM,NAC302,40
ENG103,Intermediate Composition,3,7,SHq,ST 11:20 AM - 12:50 PM,NAC408,40
ENG103,Intermediate Composition,3,8,AtB,ST 01:00 PM - 02:30 PM,NAC302,40
ENG103,Intermediate Composition,3,9,SuT,ST 01:00 PM - 02:30 PM,NAC313,40
ENG103,Intermediate Composition,3,10,SSA2,ST 01:00 PM - 02:30 PM,NAC514,40
ENG103,Intermediate Composition,3,11,KSS,ST 02:40 PM - 04:10 PM,NAC213,40
ENG103,Intermediate Composition,3,12,NCA,ST 02:40 PM - 04:10 PM,NAC311,40
ENG103,Intermediate Composition,3,13,MZ,ST 04:20 PM - 05:50 PM,NAC211,40
ENG103,Intermediate Composition,3,14,SSA2,ST 04:20 PM - 05:50 PM,NAC314,40
ENG103,Intermediate Composition,3,15,NnR,MW 08:00 AM - 09:30 AM,NAC514,40
ENG103,Intermediate Composition,3,16,Ssy,MW 09:40 AM - 11:10 AM,NAC214,40
ENG103,Intermediate Composition,3,17,SZn,MW 09:40 AM - 11:10 AM,NAC514,40
ENG103,Intermediate Composition,3,18,Ssy,MW 11:20 AM - 12:50 PM,NAC302,40
ENG103,Intermediate Composition,3,19,HKH,MW 11:20 AM - 12:50 PM,NAC408,40
ENG103,Intermediate Composition,3,20,RNS,MW 01:00 PM - 02:30 PM,NAC210,40
ENG103,Intermediate Composition,3,21,HKH,MW 01:00 PM - 02:30 PM,NAC314,40
ENG103,Intermediate Composition,3,22,FzM,MW 02:40 PM - 04:10 PM,NAC211,40
ENG103,Intermediate Composition,3,23,MHY,MW 02:40 PM - 04:10 PM,NAC214,40
ENG103,Intermediate Composition,3,24,MHY,MW 04:20 PM - 05:50 PM,NAC213,40
ENG103,Intermediate Composition,3,25,ZNP,RA 08:00 AM - 09:30 AM,NAC213,40
ENG103,Intermediate Composition,3,26,SOU,RA 08:00 AM - 09:30 AM,NAC302,40
ENG103,Intermediate Composition,3,27,TBA,RA 08:00 AM - 09:30 AM,NAC311,40
ENG103,Intermediate Composition,3,28,AIZ,RA 08:00 AM - 09:30 AM,NAC314,40
ENG103,Intermediate Composition,3,29,TAA,RA 08:00 AM - 09:30 AM,NAC408,40
ENG103,Intermediate Composition,3,30,Sye,RA 08:00 AM - 09:30 AM,NAC515,40
ENG103,Intermediate Composition,3,31,RT1,RA 09:40 AM - 11:10 AM,NAC302,40
ENG103,Intermediate Composition,3,32,TRn,RA 09:40 AM - 11:10 AM,NAC314,40
ENG103,Intermediate Composition,3,33,Sye,RA 09:40 AM - 11:10 AM,NAC515,40
ENG103,Intermediate Composition,3,34,MOE,RA 11:20 AM - 12:50 PM,NAC302,40
ENG103,Intermediate Composition,3,35,TRn,RA 11:20 AM - 12:50 PM,NAC314,40
ENG103,Intermediate Composition,3,36,TAA,RA 11:20 AM - 12:50 PM,NAC408,40
ENG103,Intermediate Composition,3,37,RT1,RA 01:00 PM - 02:30 PM,NAC302,40
ENG103,Intermediate Composition,3,38,NSL,RA 01:00 PM - 02:30 PM,NAC314,40
ENG103,Intermediate Composition,3,39,Sye,RA 01:00 PM - 02:30 PM,NAC515,40
ENG103,Intermediate Composition,3,40,ALR,RA 02:40 PM - 04:10 PM,NAC211,40
ENG103,Intermediate Composition,3,41,MOE,RA 02:40 PM - 04:10 PM,NAC302,40
ENG103,Intermediate Composition,3,42,MSAM,RA 02:40 PM - 04:10 PM,NAC313,40
ENG103,Intermediate Composition,3,43,NSL,RA 02:40 PM - 04:10 PM,NAC314,40
ENG103,Intermediate Composition,3,44,DBs,RA 02:40 PM - 04:10 PM,NAC515,40
ENG103,Intermediate Composition,3,45,TBA,RA 04:20 PM - 05:50 PM,NAC211,40
ENG103,Intermediate Composition,3,46,TBA,RA 04:20 PM - 05:50 PM,NAC213,40
ENG103,Intermediate Composition,3,47,DBs,RA 04:20 PM - 05:50 PM,NAC515,40
ENG103,Intermediate Composition,3,48,SSA2,MW 04:20 PM - 05:50 PM,NAC509,40
ENG103,Intermediate Composition,3,49,MHn,ST 11:20 AM - 12:50 PM,NAC311,40
ENG103,Intermediate Composition,3,50,TBA,RA 01:00 PM - 02:30 PM,NAC413,40
ENG103,Intermediate Composition,3,51,MIU,ST 08:00 AM - 09:30 AM,NAC301,40
ENG103,Intermediate Composition,3,52,SuT,ST 04:20 PM - 05:50 PM,NAC301,40
ENG103,Intermediate Composition,3,53,TBA,RA 04:20 PM - 05:50 PM,NAC415,40
ENG103,Intermediate Composition,3,54,TBA,RA 08:00 AM - 09:30 AM,NAC415,40
ENG103,Intermediate Composition,3,55,RNS,MW 02:40 PM - 04:10 PM,NAC415,40
ENG103,Intermediate Composition,3,56,TBA,RA 01:00 PM - 02:30 PM,NAC620,40
ENG103,Intermediate Composition,3,57,KSS,ST 01:00 PM - 02:30 PM,NAC620,40
ENG103,Intermediate Composition,3,58,LMh,ST 04:20 PM - 05:50 PM,NAC620,40
ENG103,Intermediate Composition,3,59,LMh,MW 02:40 PM - 04:10 PM,SAC207,40
ENG103,Intermediate Composition,3,62,TBA,ST 09:40 AM - 11:10 AM,NAC415,40
ENG105,Advanced Composition,3,1,TBA,RA 08:00 AM - 09:30 AM,NAC211,40
ENG105,Advanced Composition,3,2,FTN,ST 08:00 AM - 09:30 AM,NAC213,40
ENG105,Advanced Composition,3,3,Ndm,ST 09:40 AM - 11:10 AM,NAC213,40
ENG105,Advanced Composition,3,4,NnR,ST 11:20 AM - 12:50 PM,NAC990,40
ENG105,Advanced Composition,3,5,Szi,ST 02:40 PM - 04:10 PM,NAC302,40
ENG105,Advanced Composition,3,6,FTN,MW 08:00 AM - 09:30 AM,NAC211,40
ENG105,Advanced Composition,3,7,HMe,MW 08:00 AM - 09:30 AM,NAC314,40
ENG105,Advanced Composition,3,9,SRO,MW 11:20 AM - 12:50 PM,NAC313,40
ENG105,Advanced Composition,3,10,FHs,MW 11:20 AM - 12:50 PM,NAC415,40
ENG105,Advanced Composition,3,11,NnR,MW 11:20 AM - 12:50 PM,NAC990,40
ENG105,Advanced Composition,3,12,FHs,MW 01:00 PM - 02:30 PM,NAC211,40
ENG105,Advanced Composition,3,13,AtB,MW 01:00 PM - 02:30 PM,NAC313,40
ENG105,Advanced Composition,3,14,ShC,MW 01:00 PM - 02:30 PM,NAC515,40
ENG105,Advanced Composition,3,15,SRO,MW 02:40 PM - 04:10 PM,NAC313,40
ENG105,Advanced Composition,3,16,PMZ,MW 02:40 PM - 04:10 PM,NAC509,40
ENG105,Advanced Composition,3,17,SOU,MW 04:20 PM - 05:50 PM,NAC211,40
ENG105,Advanced Composition,3,18,NSL,RA 08:00 AM - 09:30 AM,NAC313,40
ENG105,Advanced Composition,3,19,NSJ,RA 08:00 AM - 09:30 AM,NAC990,40
ENG105,Advanced Composition,3,20,MHY,RA 09:40 AM - 11:10 AM,NAC214,40
ENG105,Advanced Composition,3,21,NSJ,RA 09:40 AM - 11:10 AM,NAC621,40
ENG105,Advanced Composition,3,22,SHq,RA 11:20 AM - 12:50 PM,NAC514,40
ENG105,Advanced Composition,3,23,MHY,RA 01:00 PM - 02:30 PM,NAC211,40
ENG105,Advanced Composition,3,24,STSd,RA 01:00 PM - 02:30 PM,NAC313,40
ENG105,Advanced Composition,3,25,SHq,RA 01:00 PM - 02:30 PM,NAC514,40
ENG105,Advanced Composition,3,26,MZ,RA 04:20 PM - 05:50 PM,NAC313,40
ENG105,Advanced Composition,3,27,Ndm,ST 08:00 AM - 09:30 AM,NAC407,40
ENG105,Advanced Composition,3,28,SSA2,MW 01:00 PM - 02:30 PM,SAC513,40
ENG105,Advanced Composition,3,30,SZI,MW 09:40 AM - 11:10 AM,NAC215,40
ENG105,Advanced Composition,3,31,ZNP,MW 04:20 PM - 05:50 PM,NAC415,40
ENG105,Advanced Composition,3,32,TBA,RA 08:00 AM - 09:30 AM,NAC414,40
ENG111,Public Speaking,3,1,TBSI,ST 08:00 AM - 09:30 AM,NAC211,40
ENG111,Public Speaking,3,2,TAA,ST 08:00 AM - 09:30 AM,NAC214,40
ENG111,Public Speaking,3,3,MaNa,ST 08:00 AM - 09:30 AM,NAC313,40
ENG111,Public Speaking,3,4,MNK,ST 11:20 AM - 12:50 PM,NAC314,40
ENG111,Public Speaking,3,5,TAA,ST 01:00 PM - 02:30 PM,NAC211,40
ENG111,Public Speaking,3,6,LMh,ST 02:40 PM - 04:10 PM,NAC408,40
ENG111,Public Speaking,3,7,NCA,ST 04:20 PM - 05:50 PM,NAC408,40
ENG111,Public Speaking,3,8,MaNa,MW 08:00 AM - 09:30 AM,NAC214,40
ENG111,Public Speaking,3,9,NSj,MW 08:00 AM - 09:30 AM,NAC408,40
ENG111,Public Speaking,3,10,TBSI,MW 08:00 AM - 09:30 AM,NAC415,40
ENG111,Public Speaking,3,11,MNK,MW 09:40 AM - 11:10 AM,NAC213,40
ENG111,Public Speaking,3,12,SDMA,MW 09:40 AM - 11:10 AM,NAC311,40
ENG111,Public Speaking,3,13,NSj,MW 09:40 AM - 11:10 AM,NAC408,40
ENG111,Public Speaking,3,14,SZn,MW 11:20 AM - 12:50 PM,NAC514,40
ENG111,Public Speaking,3,15,KSS,MW 01:00 PM - 02:30 PM,NAC415,40
ENG111,Public Speaking,3,16,SZn,MW 01:00 PM - 02:30 PM,NAC514,40
ENG111,Public Speaking,3,17,ShC,MW 02:40 PM - 04:10 PM,NAC515,40
ENG111,Public Speaking,3,18,FzM,MW 04:20 PM - 05:50 PM,NAC313,40
ENG111,Public Speaking,3,19,LMh,MW 04:20 PM - 05:50 PM,NAC301,40
ENG111,Public Speaking,3,20,SDMA,MW 08:00 AM - 09:30 AM,NAC215,40
ENG115,Introduction to Literature,3,1,HSh,ST 08:00 AM - 09:30 AM,NAC515,40
ENG115,Introduction to Literature,3,2,AtB,ST 09:40 AM - 11:10 AM,NAC214,40
ENG115,Introduction to Literature,3,3,SDMA,ST 11:20 AM - 12:50 PM,NAC211,40
ENG115,Introduction to Literature,3,4,FTN,ST 11:20 AM - 12:50 PM,NAC213,40
ENG115,Introduction to Literature,3,5,ShC,ST 01:00 PM - 02:30 PM,NAC307,40
ENG115,Introduction to Literature,3,6,MHn,MW 01:00 PM - 02:30 PM,NAC302,40
ENG115,Introduction to Literature,3,7,NCA,MW 04:20 PM - 05:50 PM,NAC302,40
ENG115,Introduction to Literature,3,8,AtB,MW 09:40 AM - 11:10 AM,NAC216,40
ENG115,Introduction to Literature,3,9,KHU,ST 01:00 PM - 02:30 PM,NAC510,40
ENG210,Introduction to Linguistics,3,1,SNu,ST 01:00 PM - 02:30 PM,NAC515,40
ENG210,Introduction to Linguistics,3,2,HMe,ST 08:00 AM - 09:30 AM,NAC314,40
ENG210,Introduction to Linguistics,3,3,PMZ,MW 11:20 AM - 12:50 PM,NAC314,40
ENG216,Research Methodology for Humanities,3,1,SHq,RA 09:40 AM - 11:10 AM,NAC415,40
ENG216,Research Methodology for Humanities,3,2,KHU,MW 04:20 PM - 05:50 PM,NAC515,40
ENG220,Introduction to Fiction,3,1,MHn,MW 02:40 PM - 04:10 PM,NAC302,40
ENG220,Introduction to Fiction,3,2,HSh,ST 09:40 AM - 11:10 AM,NAC515,40
ENG220,Introduction to Fiction,3,3,FTN,MW 11:20 AM - 12:50 PM,NAC214,40
ENG230,Introduction to Poetry,3,1,HSh,MW 09:40 AM - 11:10 AM,NAC515,40
ENG230,Introduction to Poetry,3,2,ShC,ST 02:40 PM - 04:10 PM,NAC515,40
ENG230,Introduction to Poetry,3,3,KHU,ST 04:20 PM - 05:50 PM,NAC515,40
ENG307,Semantics & Pragmatics,3,1,SPn,MW 01:00 PM - 02:30 PM,NAC408,40
ENG307,Semantics & Pragmatics,3,2,PMZ,ST 01:00 PM - 02:30 PM,NAC214,40
ENG312,Morphology & Syntax,3,1,HMe,ST 09:40 AM - 11:10 AM,NAC314,40
ENG312,Morphology & Syntax,3,2,HMe,MW 09:40 AM - 11:10 AM,NAC314,40
ENG337,Psycholinguistics,3,1,SPn,ST 01:00 PM - 02:30 PM,NAC408,40
ENG341,The Rise and Growth of the Novel,3,1,SlQ,MW 02:40 PM - 04:10 PM,NAC514,40
ENG346,19th Century Poetry and Fiction,3,1,AQB,ST 09:40 AM - 11:10 AM,NAC514,40
ENG371,Principles of Syllabus Design & Material Development,3,1,SNu,MW 11:20 AM - 12:50 PM,NAC601,40
ENG381,Teaching Techniques & Practicum,3,1,SNu,ST 11:20 AM - 12:50 PM,NAC515,40
ENG401,Contrastive Grammer,3,1,MSz2,MW 02:40 PM - 04:10 PM,NAC408,40
ENG417,Fundamentals of Language Acquisition  & DevelopmenT,3,1,PMZ,ST 04:20 PM - 05:50 PM,NAC302,40
ENG431,European Classics in Translation,3,1,AQB,ST 11:20 AM - 12:50 PM,NAC514,40
ENG458,Twentieth-Century American Literature,3,1,NM,MW 01:00 PM - 02:30 PM,NAC990,40
ENG481,Teaching Listening and Speaking,3,1,MaNa,MW 01:00 PM - 02:30 PM,NAC214,40
ENG501,Introduction to Graduate Studies and Research,3,1,SRO,A 06:00 PM - 09:10 PM,NAC501,40
ENG511,Nineteenth Century British Fiction,3,1,AQB,S 06:00 PM - 09:10 PM,NAC501,40
ENG522,Classical Literature in Translation,3,1,AQB,S 06:00 PM - 09:10 PM,NAC503,40
ENG525,South Asian Novels in English,3,1,Szi,T 06:00 PM - 09:10 PM,NAC503,40
ENG552,Advanced Study of Phonetics and Contrastive Phonology,3,1,SPn,W 06:00 PM - 09:10 PM,NAC503,40
ENG555,Advanced Psycholinguistics,3,1,SPn,S 06:00 PM - 09:10 PM,NAC504,40
ENG557,English as a Global Language,3,1,SPn,M 06:00 PM - 09:10 PM,NAC504,40
ENG570,History of the English Language,3,1,TBA,W 06:00 PM - 09:10 PM,NAC504,40
ENG573,Research Methods in TESOL,3,1,SNu,M 06:00 PM - 09:10 PM,NAC992,40
ENG574,"Topics, Issues and Trends in TESOL I",3,1,TBA,S 06:00 PM - 09:10 PM,NAC505,40
ENG576,Approaches to Teaching Grammar,3,1,MSz2,T 06:00 PM - 09:10 PM,NAC505,40
ENG581,Sociolinguistics,3,1,TBA,W 06:00 PM - 09:10 PM,NAC505,40
ENG602,Shakespeare Studies,3,1,AQB,M 06:00 PM - 09:10 PM,NAC505,40
ENG604,Postcolonialism-Theories and Texts,3,1,NM,W 06:00 PM - 09:10 PM,NAC993,40
ENG611,Advanced Stylistics,3,1,MSz2,R 06:00 PM - 09:10 PM,NAC1080,40
ENG613,Translation Studies,3,1,SLI,T 06:00 PM - 09:10 PM,NAC502,40
ENG631,Practicum for Teaching English to Speakers of Other Languages,3,1,SNu,W 06:00 PM - 09:10 PM,NAC1080,40
ENG632,"Topics, Issues and Trends in TESOL II",3,1,MSZ2,S 06:00 PM - 09:10 PM,NAC514,40
ENV102,Environmental Biology,3,1,KNr,ST 01:00 PM - 02:30 PM,SAC312,40
ENV102,Environmental Biology,3,2,KNr,MW 01:00 PM - 02:30 PM,SAC312,40
ENV102,Environmental Biology,3,3,KYH,ST 01:00 PM - 02:30 PM,SAC314,40
ENV102,Environmental Biology,3,4,KYH,MW 04:20 PM - 05:50 PM,SAC304,40
ENV107,Introduction to Environmental Science,3,1,KNr,MW 09:40 AM - 11:10 AM,SAC312,40
ENV107,Introduction to Environmental Science,3,2,NAKN,ST 08:00 AM - 09:30 AM,SAC314,40
ENV107,Introduction to Environmental Science,3,3,NAKN,MW 02:40 PM - 04:10 PM,SAC312,40
ENV107,Introduction to Environmental Science,3,4,Mdo,ST 09:40 AM - 11:10 AM,SAC314,0
ENV107,Introduction to Environmental Science,3,5,Mdo,ST 11:20 AM - 12:50 PM,SAC314,0
ENV107,Introduction to Environmental Science,3,6,Mdo,MW 09:40 AM - 11:10 AM,SAC314,40
ENV107,Introduction to Environmental Science,3,7,Mdo,MW 11:20 AM - 12:50 PM,SAC309,40
ENV107,Introduction to Environmental Science,3,8,Mdo,MW 02:40 PM - 04:10 PM,SAC305,40
ENV107,Introduction to Environmental Science,3,9,HmK1,RA 09:40 AM - 11:10 AM,SAC305,40
ENV107,Introduction to Environmental Science,3,10,HmK1,RA 04:20 PM - 05:50 PM,SAC305,40
ENV107,Introduction to Environmental Science,3,11,LIZN,ST 04:20 PM - 05:50 PM,SAC306,0
ENV107,Introduction to Environmental Science,3,12,RMKN,ST 09:40 AM - 11:10 AM,SAC306,0
ENV107,Introduction to Environmental Science,3,13,RMKN,ST 11:20 AM - 12:50 PM,SAC309,0
ENV107,Introduction to Environmental Science,3,14,RMKN,ST 02:40 PM - 04:10 PM,SAC309,40
ENV107,Introduction to Environmental Science,3,15,RMKN,MW 01:00 PM - 02:30 PM,SAC309,40
ENV107,Introduction to Environmental Science,3,16,RMKN,MW 04:20 PM - 05:50 PM,NAC311,60
ENV107,Introduction to Environmental Science,3,17,YKB,ST 08:00 AM - 09:30 AM,SAC305,40
ENV107,Introduction to Environmental Science,3,18,YKB,MW 08:00 AM - 09:30 AM,SAC314,40
ENV107,Introduction to Environmental Science,3,19,EAA,ST 01:00 PM - 02:30 PM,SAC305,0
ENV107,Introduction to Environmental Science,3,20,EAA,ST 02:40 PM - 04:10 PM,SAC513,0
ENV107,Introduction to Environmental Science,3,21,EAA,MW 09:40 AM - 11:10 AM,SAC513,0
ENV107,Introduction to Environmental Science,3,22,EAA,MW 11:20 AM - 12:50 PM,SAC513,0
ENV107,Introduction to Environmental Science,3,23,EAA,MW 02:40 PM - 04:10 PM,SAC513,0
ENV107,Introduction to Environmental Science,3,24,KYH,ST 09:40 AM - 11:10 AM,NAC311,60
ENV107,Introduction to Environmental Science,3,25,KYH,MW 08:00 AM - 09:30 AM,SAC306,40
ENV107,Introduction to Environmental Science,3,26,RzR,MW 11:20 AM - 12:50 PM,SAC306,0
ENV107,Introduction to Environmental Science,3,27,RzR,MW 01:00 PM - 02:30 PM,SAC306,0
ENV107,Introduction to Environmental Science,3,28,ARK,RA 09:40 AM - 11:10 AM,SAC314,0
ENV107,Introduction to Environmental Science,3,29,ARK,RA 11:20 AM - 12:50 PM,SAC314,0
ENV107,Introduction to Environmental Science,3,30,ARK,RA 02:40 PM - 04:10 PM,SAC314,0
ENV107,Introduction to Environmental Science,3,31,MpR,RA 11:20 AM - 12:50 PM,SAC305,0
ENV107,Introduction to Environmental Science,3,32,AfI2,MW 04:20 PM - 05:50 PM,SAC314,40
ENV107,Introduction to Environmental Science,3,33,SNQ,MW 01:00 PM - 02:30 PM,SAC314,0
ENV107,Introduction to Environmental Science,3,34,SNQ,MW 02:40 PM - 04:10 PM,NAC311,60
ENV107,Introduction to Environmental Science,3,35,MdMR,RA 02:40 PM - 04:10 PM,SAC306,0
ENV107,Introduction to Environmental Science,3,36,MdMR,RA 04:20 PM - 05:50 PM,SAC306,40
ENV107,Introduction to Environmental Science,3,37,MRKn,RA 02:40 PM - 04:10 PM,SAC312,0
ENV107,Introduction to Environmental Science,3,38,MRKn,RA 04:20 PM - 05:50 PM,SAC312,40
ENV107,Introduction to Environmental Science,3,39,KAI,RA 08:00 AM - 09:30 AM,SAC314,40
ENV107,Introduction to Environmental Science,3,40,TMI,RA 09:40 AM - 11:10 AM,OAT601,60
ENV107,Introduction to Environmental Science,3,41,TMI,RA 11:20 AM - 12:50 PM,OAT601,60
ENV107,Introduction to Environmental Science,3,42,SSm1,ST 04:20 PM - 05:50 PM,SAC309,40
ENV107,Introduction to Environmental Science,3,43,SMq,RA 02:40 PM - 04:10 PM,OAT601,60
ENV107L,Introduction to Environmental Science,1,1,YKB,ST 01:00 PM - 02:30 PM,SAC726,0
ENV107L,Introduction to Environmental Science,1,2,YKB,ST 02:40 PM - 04:10 PM,SAC726,0
ENV107L,Introduction to Environmental Science,1,3,YKB,ST 04:20 PM - 05:50 PM,SAC726,0
ENV107L,Introduction to Environmental Science,1,4,AfI2,MW 08:00 AM - 09:30 AM,SAC726,0
ENV107L,Introduction to Environmental Science,1,5,AfI2,MW 09:40 AM - 11:10 AM,SAC726,0
ENV107L,Introduction to Environmental Science,1,6,AfI2,MW 11:20 AM - 12:50 PM,SAC726,0
ENV107L,Introduction to Environmental Science,1,7,AfI2,MW 08:00 AM - 09:30 AM,SAC726_V,0
ENV107L,Introduction to Environmental Science,1,8,AfI2,MW 09:40 AM - 11:10 AM,SAC726_V,0
ENV107L,Introduction to Environmental Science,1,9,AfI2,MW 11:20 AM - 12:50 PM,SAC726_V,0
ENV107L,Introduction to Environmental Science,1,10,YKB,ST 01:00 PM - 02:30 PM,SAC726_V,0
ENV107L,Introduction to Environmental Science,1,11,YKB,ST 02:40 PM - 04:10 PM,SAC726_V,0
ENV107L,Introduction to Environmental Science,1,12,YKB,ST 04:20 PM - 05:50 PM,SAC726_V,0
ENV107L,Introduction to Environmental Science,1,13,ASA2,RA 08:00 AM - 09:30 AM,SAC726,0
ENV107L,Introduction to Environmental Science,1,14,ASA2,RA 09:40 AM - 11:10 AM,SAC726,0
ENV107L,Introduction to Environmental Science,1,15,ASA2,RA 11:20 AM - 12:50 PM,SAC726,18
ENV107L,Introduction to Environmental Science,1,16,ASA2,RA 08:00 AM - 09:30 AM,SAC726_V,18
ENV107L,Introduction to Environmental Science,1,17,ASA2,RA 09:40 AM - 11:10 AM,SAC726_V,18
ENV107L,Introduction to Environmental Science,1,18,ASA2,RA 11:20 AM - 12:50 PM,SAC726_V,18
ENV107L,Introduction to Environmental Science,1,19,ASA2,RA 08:00 AM - 09:30 AM,SAC726_V1,18
